customer_id,age,tenure_months,contract_type,internet_service,payment_method,monthly_charges,total_charges,tech_support,online_security,paperless_billing,num_support_calls,satisfaction_score,churn
57100,41,13,Month-to-month,Fiber optic,Bank transfer,44.58,536.17,No,No,Yes,1,2.6,Yes
57101,71,25,Two year,No,Mailed check,128.0,3190.72,No,No,Yes,1,2.5,No
57102,74,65,Month-to-month,DSL,Mailed check,68.4,4482.11,No,No,Yes,6,3.5,No
57103,53,10,Month-to-month,No,Mailed check,53.58,530.87,No,No,Yes,1,3.9,No
57104,70,49,Two year,DSL,Electronic check,40.22,1938.65,No,Yes,Yes,2,3.5,No
57105,39,70,Month-to-month,DSL,Mailed check,84.08,5848.91,Yes,No,Yes,0,4.3,Yes
57106,26,34,Month-to-month,DSL,Bank transfer,133.77,4489.07,Yes,No,No,2,1.7,No
57107,39,28,Month-to-month,Fiber optic,Bank transfer,121.39,3476.25,No,No,Yes,1,2.2,No
57108,58,37,Month-to-month,Fiber optic,Bank transfer,15.46,576.74,No,No,No,1,3.5,Yes
57109,67,32,Month-to-month,No,Credit card,84.32,2688.78,No,Yes,No,2,1.8,Yes
57110,63,5,Two year,DSL,Bank transfer,94.85,405.8,Yes,No,Yes,1,2.0,No
57111,37,17,Month-to-month,DSL,Bank transfer,86.3,1530.17,Yes,Yes,Yes,0,4.7,No
57112,20,30,Month-to-month,DSL,Electronic check,133.06,4087.97,No,No,Yes,2,2.4,No
57113,53,4,Month-to-month,DSL,Mailed check,110.06,401.94,No,No,No,1,1.8,No
57114,50,39,Two year,Fiber optic,Credit card,140.78,5514.78,No,No,Yes,0,5.0,No
57115,35,46,Month-to-month,No,Bank transfer,104.38,4812.16,No,Yes,Yes,1,3.0,Yes
57116,53,62,One year,DSL,Electronic check,129.06,7999.38,No,No,Yes,2,3.3,No
57117,27,42,One year,DSL,Mailed check,43.89,1852.13,Yes,Yes,No,0,1.5,No
57118,53,1,Month-to-month,Fiber optic,Credit card,19.2,12.51,No,No,No,3,3.1,No
57119,38,19,Two year,Fiber optic,Electronic check,121.83,2309.06,Yes,No,Yes,3,2.5,Yes
57120,42,23,One year,No,Credit card,70.58,1520.23,No,No,Yes,1,2.8,Yes
57121,66,34,Month-to-month,Fiber optic,Electronic check,54.84,1808.81,No,No,Yes,0,3.7,No
57122,57,54,Month-to-month,No,Bank transfer,19.21,1007.35,No,No,No,2,4.4,No
57123,68,51,Month-to-month,Fiber optic,Bank transfer,111.18,5690.85,Yes,No,Yes,0,4.1,No
57124,26,44,Month-to-month,DSL,Bank transfer,86.47,3749.9,No,No,No,0,3.0,No
57125,65,46,One year,Fiber optic,Credit card,101.83,4697.86,No,No,Yes,1,3.3,No
57126,44,50,Month-to-month,DSL,Bank transfer,30.39,1535.47,No,Yes,Yes,0,3.4,No
57127,73,28,Month-to-month,DSL,Mailed check,145.66,4149.4,No,No,Yes,1,4.7,No
57128,73,67,One year,Fiber optic,Mailed check,105.81,7058.44,No,Yes,No,3,2.9,No
57129,74,49,Two year,No,Credit card,75.53,3714.7,Yes,No,No,1,2.6,No
57130,32,13,Month-to-month,Fiber optic,Credit card,89.74,1227.26,No,No,No,2,2.6,No
57131,69,27,One year,DSL,Bank transfer,63.92,1735.0,No,No,No,1,5.0,No
57132,49,57,Two year,Fiber optic,Mailed check,27.32,1569.78,Yes,No,No,2,1.0,Yes
57133,65,32,Two year,No,Mailed check,65.1,2141.67,Yes,Yes,No,3,4.9,No
57134,70,71,Month-to-month,No,Credit card,48.19,3351.04,No,No,Yes,2,5.0,No
57135,61,50,Two year,DSL,Mailed check,122.07,6075.2,Yes,Yes,Yes,4,2.4,No
57136,72,0,One year,DSL,Credit card,115.52,0.0,No,No,Yes,1,3.9,No
57137,67,67,One year,DSL,Electronic check,111.35,7424.65,Yes,No,Yes,1,2.1,No
57138,56,28,Month-to-month,No,Bank transfer,16.47,413.01,Yes,No,No,1,2.5,Yes
57139,33,34,Month-to-month,Fiber optic,Credit card,100.95,3392.37,No,Yes,Yes,2,3.9,No
57140,45,17,Two year,Fiber optic,Bank transfer,67.06,1120.35,Yes,No,Yes,3,4.8,No
57141,68,43,Month-to-month,DSL,Credit card,143.16,6155.87,No,Yes,Yes,1,3.1,Yes
57142,23,54,Month-to-month,Fiber optic,Mailed check,145.42,7917.32,No,No,Yes,0,3.1,Yes
57143,23,35,One year,Fiber optic,Credit card,93.97,3347.64,No,No,Yes,1,3.8,No
57144,55,18,Two year,Fiber optic,Electronic check,114.85,2061.5,No,No,Yes,0,1.6,No
57145,64,48,Month-to-month,DSL,Mailed check,130.62,6248.95,No,No,No,1,2.4,No
57146,19,20,Month-to-month,No,Credit card,81.37,1673.0,No,No,Yes,2,3.0,No
57147,58,52,Month-to-month,Fiber optic,Mailed check,84.06,4350.77,No,No,Yes,1,4.2,No
57148,57,69,Month-to-month,No,Bank transfer,117.13,8086.91,No,Yes,No,4,3.0,No
57149,24,0,Month-to-month,Fiber optic,Credit card,137.22,0.0,Yes,No,Yes,0,4.5,No
57150,44,0,Month-to-month,DSL,Credit card,138.3,0.0,No,No,Yes,0,2.5,No
57151,45,26,One year,Fiber optic,Mailed check,131.31,3438.26,No,Yes,Yes,0,2.6,Yes
57152,33,18,Month-to-month,Fiber optic,Credit card,37.02,656.04,No,No,Yes,0,4.0,No
57153,64,51,Month-to-month,DSL,Bank transfer,105.73,5329.99,Yes,No,Yes,3,2.2,Yes
57154,26,69,Two year,No,Electronic check,148.0,10120.9,No,No,Yes,0,1.3,No
57155,69,62,Month-to-month,Fiber optic,Bank transfer,98.18,6113.95,Yes,Yes,No,0,1.6,No
57156,32,66,One year,Fiber optic,Bank transfer,90.93,5937.6,No,No,Yes,0,1.7,No
57157,51,1,One year,Fiber optic,Bank transfer,144.81,109.54,No,No,Yes,2,2.3,No
57158,37,36,One year,Fiber optic,Mailed check,144.59,5147.36,No,No,Yes,3,1.1,Yes
57159,31,52,Two year,No,Credit card,24.45,1341.72,Yes,No,No,1,1.0,Yes
57160,28,38,Month-to-month,No,Mailed check,110.02,4142.38,No,No,Yes,4,2.4,Yes
57161,47,30,Two year,No,Credit card,94.4,2822.49,Yes,No,No,4,3.5,Yes
57162,20,18,Two year,No,Credit card,140.32,2617.34,No,Yes,Yes,5,4.7,No
57163,19,41,Month-to-month,DSL,Electronic check,119.75,4950.51,No,Yes,Yes,4,3.4,No
57164,67,50,Two year,DSL,Electronic check,97.62,4825.91,No,Yes,Yes,0,3.9,No
57165,31,67,Month-to-month,DSL,Electronic check,88.07,5885.54,Yes,No,Yes,0,3.9,Yes
57166,73,33,Month-to-month,No,Electronic check,122.28,4057.7,Yes,No,Yes,1,4.3,No
57167,46,53,Month-to-month,Fiber optic,Credit card,59.64,3186.45,Yes,No,No,0,3.5,No
57168,22,57,Two year,DSL,Mailed check,103.24,5949.7,Yes,No,Yes,0,3.7,No
57169,61,14,Two year,DSL,Credit card,133.65,1891.22,No,No,No,1,4.4,No
57170,63,28,Month-to-month,Fiber optic,Electronic check,60.7,1780.86,Yes,Yes,Yes,1,2.9,Yes
57171,23,56,One year,Fiber optic,Bank transfer,74.99,4240.81,Yes,No,No,4,4.7,Yes
57172,25,5,Month-to-month,Fiber optic,Electronic check,35.07,208.25,No,No,No,0,3.9,Yes
57173,56,45,Two year,DSL,Electronic check,115.59,5261.68,No,No,Yes,3,4.1,No
57174,56,70,Two year,No,Electronic check,59.26,4122.77,No,No,Yes,0,2.4,Yes
57175,61,26,One year,Fiber optic,Mailed check,69.44,1847.02,No,No,No,2,4.0,No
57176,46,0,Month-to-month,DSL,Credit card,121.94,28.07,Yes,No,No,0,2.2,No
57177,56,21,Month-to-month,DSL,Credit card,51.92,1058.92,No,No,No,2,4.1,No
57178,61,21,One year,No,Mailed check,137.14,2852.93,No,Yes,No,0,3.0,Yes
57179,44,52,One year,Fiber optic,Electronic check,125.07,6457.73,No,Yes,Yes,3,2.8,No
57180,33,65,Month-to-month,Fiber optic,Mailed check,16.68,1144.73,No,No,Yes,0,1.5,No
57181,44,69,Month-to-month,Fiber optic,Bank transfer,90.96,6215.8,No,Yes,Yes,2,1.4,No
57182,56,64,One year,Fiber optic,Electronic check,128.24,8257.99,No,No,Yes,1,3.7,No
57183,57,54,Two year,No,Mailed check,53.67,2889.24,No,No,No,0,3.6,No
57184,18,43,Month-to-month,Fiber optic,Credit card,66.78,2853.78,No,No,No,1,1.6,Yes
57185,62,36,One year,DSL,Mailed check,97.44,3554.96,Yes,No,No,3,4.5,Yes
57186,68,37,Month-to-month,Fiber optic,Bank transfer,72.77,2702.05,No,Yes,Yes,3,4.1,Yes
57187,50,67,Month-to-month,DSL,Bank transfer,82.27,5411.72,Yes,Yes,No,4,3.7,No
57188,73,4,One year,DSL,Bank transfer,111.89,473.62,No,Yes,No,1,3.7,Yes
57189,67,22,One year,Fiber optic,Credit card,118.51,2624.11,No,No,Yes,2,3.1,No
57190,56,59,Month-to-month,No,Bank transfer,77.23,4494.41,Yes,Yes,No,2,3.2,Yes
57191,71,41,One year,DSL,Electronic check,80.06,3214.22,Yes,Yes,No,1,5.0,No
57192,44,23,Month-to-month,Fiber optic,Mailed check,134.93,3150.68,Yes,Yes,Yes,2,3.4,No
57193,34,41,One year,DSL,Electronic check,128.58,5251.28,No,No,Yes,0,4.8,Yes
57194,32,47,One year,No,Credit card,70.35,3303.79,No,No,Yes,2,3.7,No
57195,39,5,Two year,DSL,Electronic check,145.71,686.02,No,Yes,Yes,3,4.7,No
57196,74,66,Month-to-month,Fiber optic,Bank transfer,26.08,1693.76,No,Yes,Yes,0,2.9,Yes
57197,36,15,One year,DSL,Bank transfer,16.23,221.91,Yes,No,No,0,2.1,No
57198,45,28,Two year,Fiber optic,Credit card,94.83,2729.75,No,Yes,No,3,3.8,No
57199,40,57,Month-to-month,DSL,Electronic check,132.33,7575.63,No,Yes,Yes,2,3.9,Yes
57200,53,2,Month-to-month,No,Credit card,77.19,75.93,Yes,Yes,Yes,2,1.4,No
57201,66,21,Month-to-month,No,Bank transfer,147.57,3124.76,Yes,No,Yes,1,4.4,No
57202,56,64,Two year,DSL,Bank transfer,68.62,4480.26,No,No,No,4,4.0,No
57203,65,30,One year,No,Credit card,100.59,3066.08,No,Yes,Yes,2,2.4,No
57204,66,4,Month-to-month,DSL,Bank transfer,58.32,176.42,No,No,Yes,3,2.5,No
57205,37,37,Month-to-month,No,Mailed check,124.04,4598.24,Yes,No,No,2,2.9,Yes
57206,64,19,Two year,Fiber optic,Credit card,102.15,2014.6,No,No,No,0,1.4,No
57207,26,64,Month-to-month,Fiber optic,Bank transfer,56.2,3633.88,Yes,No,No,0,4.2,No
57208,70,63,Month-to-month,Fiber optic,Credit card,149.52,9481.97,Yes,No,Yes,1,2.3,Yes
57209,40,67,One year,Fiber optic,Bank transfer,80.94,5355.13,Yes,No,No,1,2.0,Yes
57210,62,29,Month-to-month,DSL,Electronic check,144.88,4168.02,No,No,Yes,4,2.8,Yes
57211,24,67,One year,DSL,Credit card,71.28,4728.91,Yes,Yes,Yes,0,3.0,No
57212,48,6,One year,Fiber optic,Mailed check,116.82,649.78,No,Yes,Yes,1,2.6,Yes
57213,68,60,Month-to-month,DSL,Electronic check,126.19,7652.61,No,Yes,Yes,0,3.7,No
57214,28,51,Month-to-month,No,Electronic check,79.83,4114.18,Yes,Yes,Yes,0,1.3,No
57215,57,30,Month-to-month,No,Electronic check,146.32,4422.42,No,No,No,2,1.5,No
57216,34,16,Month-to-month,No,Bank transfer,119.87,1953.23,No,No,No,0,3.1,No
57217,53,18,Two year,No,Mailed check,86.23,1599.21,No,No,No,2,3.7,No
57218,43,6,One year,DSL,Mailed check,119.28,651.59,Yes,No,No,3,1.5,Yes
57219,53,22,Month-to-month,Fiber optic,Mailed check,124.14,2657.07,Yes,No,No,3,4.2,No
57220,35,65,Month-to-month,Fiber optic,Credit card,89.38,5909.68,Yes,No,No,1,4.0,No
57221,71,53,Two year,No,Credit card,61.41,3215.52,No,Yes,No,1,2.9,Yes
57222,48,42,One year,DSL,Credit card,55.48,2284.84,No,Yes,Yes,1,4.4,No
57223,66,10,Two year,Fiber optic,Bank transfer,88.42,859.77,No,No,Yes,2,1.2,Yes
57224,52,28,Month-to-month,No,Credit card,27.47,787.93,No,No,Yes,0,4.2,No
57225,58,34,One year,No,Electronic check,53.27,1803.16,Yes,No,No,1,4.2,No
57226,45,60,Month-to-month,DSL,Bank transfer,136.3,8224.63,Yes,No,No,0,5.0,No
57227,43,27,Month-to-month,Fiber optic,Bank transfer,135.26,3665.2,No,No,Yes,3,3.5,No
57228,23,57,One year,DSL,Electronic check,76.79,4314.04,Yes,No,No,0,2.7,No
57229,51,6,Two year,Fiber optic,Mailed check,101.87,596.69,No,Yes,Yes,2,2.7,Yes
57230,45,16,Two year,No,Electronic check,28.48,399.0,Yes,No,No,1,3.4,No
57231,61,65,One year,Fiber optic,Electronic check,65.94,4245.18,No,No,No,1,4.6,No
57232,64,21,Month-to-month,DSL,Mailed check,113.05,2386.92,Yes,No,Yes,2,1.8,No
57233,26,27,Two year,DSL,Mailed check,143.25,3802.79,No,No,Yes,3,3.0,No
57234,46,56,Month-to-month,Fiber optic,Credit card,116.09,6582.54,Yes,Yes,Yes,1,1.0,No
57235,51,1,One year,Fiber optic,Electronic check,20.59,10.82,Yes,Yes,Yes,2,2.4,Yes
57236,29,60,One year,DSL,Mailed check,74.66,4496.5,No,No,No,3,3.6,No
57237,33,44,One year,Fiber optic,Bank transfer,92.14,4019.48,No,No,No,0,3.4,No
57238,24,20,Month-to-month,Fiber optic,Electronic check,66.8,1347.79,Yes,Yes,Yes,0,4.6,No
57239,48,55,Two year,DSL,Bank transfer,34.97,2011.47,Yes,No,Yes,1,3.3,No
57240,50,59,Month-to-month,No,Bank transfer,66.7,3960.85,No,No,No,3,3.8,Yes
57241,70,66,Month-to-month,No,Credit card,84.78,5523.48,No,Yes,No,2,2.3,No
57242,24,35,One year,No,Electronic check,18.06,607.35,Yes,Yes,Yes,3,2.8,No
57243,20,40,Month-to-month,Fiber optic,Credit card,51.39,2027.2,No,No,No,4,1.0,Yes
57244,37,18,Month-to-month,Fiber optic,Mailed check,141.16,2506.59,Yes,No,Yes,0,2.4,No
57245,22,47,Month-to-month,No,Bank transfer,117.27,5488.41,No,No,Yes,0,2.7,Yes
57246,20,6,Two year,DSL,Mailed check,109.25,650.34,Yes,No,Yes,2,3.0,No
57247,64,10,Two year,Fiber optic,Mailed check,114.06,1113.34,Yes,Yes,Yes,2,3.0,No
57248,55,60,One year,Fiber optic,Mailed check,99.76,5886.56,Yes,No,No,1,2.3,No
57249,32,3,Month-to-month,DSL,Electronic check,58.28,171.68,No,No,Yes,1,5.0,No
57250,52,55,Month-to-month,Fiber optic,Electronic check,55.87,3000.42,Yes,Yes,Yes,1,3.0,No
57251,73,5,Two year,Fiber optic,Bank transfer,116.87,566.5,Yes,No,Yes,3,3.3,No
57252,40,61,One year,No,Mailed check,79.32,4820.17,No,No,Yes,1,3.9,No
57253,50,29,One year,DSL,Bank transfer,109.66,3147.17,No,No,No,2,3.3,No
57254,19,58,Month-to-month,DSL,Mailed check,34.01,1941.61,No,Yes,No,4,2.2,No
57255,53,42,Month-to-month,Fiber optic,Credit card,89.74,3808.47,Yes,No,No,2,1.8,No
57256,38,60,Month-to-month,DSL,Mailed check,130.74,7802.4,No,Yes,No,0,2.1,Yes
57257,31,55,Month-to-month,Fiber optic,Mailed check,42.85,2354.96,No,No,No,2,3.8,No
57258,31,57,Two year,DSL,Mailed check,16.75,912.43,Yes,No,Yes,0,3.3,No
57259,59,58,Month-to-month,Fiber optic,Mailed check,134.02,7836.5,Yes,No,Yes,0,2.0,Yes
57260,28,64,Month-to-month,DSL,Bank transfer,65.43,4145.9,No,No,Yes,3,1.3,Yes
57261,21,59,Month-to-month,DSL,Bank transfer,114.17,6714.55,No,Yes,Yes,1,3.6,No
57262,64,52,One year,Fiber optic,Credit card,70.63,3641.92,Yes,No,Yes,1,4.6,No
57263,69,10,Two year,Fiber optic,Credit card,62.69,690.67,No,No,Yes,2,2.6,No
57264,47,48,Two year,DSL,Bank transfer,139.62,6683.32,No,Yes,Yes,2,2.1,Yes
57265,74,41,Month-to-month,Fiber optic,Electronic check,120.34,4956.23,No,Yes,Yes,1,3.8,No
57266,53,61,Month-to-month,Fiber optic,Credit card,58.57,3570.92,No,Yes,Yes,1,3.0,No
57267,37,65,Month-to-month,Fiber optic,Credit card,31.03,2122.91,Yes,No,No,3,2.3,No
57268,69,19,One year,DSL,Electronic check,46.59,881.18,Yes,No,Yes,1,2.3,Yes
57269,33,16,Month-to-month,DSL,Electronic check,45.89,681.58,No,No,No,0,2.9,No
57270,51,43,Month-to-month,No,Mailed check,87.13,3780.4,Yes,Yes,Yes,2,1.0,Yes
57271,62,15,One year,No,Mailed check,52.39,764.65,No,Yes,Yes,3,2.6,No
57272,25,57,Two year,Fiber optic,Bank transfer,124.82,7102.78,No,Yes,Yes,1,2.5,No
57273,62,20,One year,DSL,Credit card,85.37,1745.47,Yes,No,Yes,0,1.6,No
57274,37,52,Month-to-month,DSL,Credit card,71.23,3746.89,No,No,Yes,1,3.7,No
57275,38,9,Two year,Fiber optic,Credit card,66.31,613.7,Yes,Yes,No,3,4.7,No
57276,57,5,One year,Fiber optic,Credit card,16.62,59.92,Yes,No,No,0,4.4,No
57277,47,16,Month-to-month,Fiber optic,Mailed check,93.85,1425.55,No,No,No,1,3.1,No
57278,53,11,Month-to-month,Fiber optic,Bank transfer,111.53,1250.87,No,Yes,No,5,1.1,Yes
57279,22,41,Month-to-month,DSL,Electronic check,135.62,5590.17,No,No,Yes,2,1.4,No
57280,38,59,Month-to-month,DSL,Electronic check,46.53,2733.79,Yes,Yes,No,3,2.1,No
57281,55,32,Month-to-month,DSL,Mailed check,130.27,4134.0,Yes,No,Yes,0,4.6,No
57282,40,35,One year,DSL,Mailed check,79.11,2793.38,No,Yes,Yes,1,2.8,Yes
57283,36,22,Two year,Fiber optic,Credit card,125.01,2740.9,No,Yes,No,1,3.9,No
57284,27,2,One year,Fiber optic,Credit card,48.52,97.95,No,No,Yes,1,2.5,Yes
57285,44,66,Month-to-month,No,Bank transfer,60.78,3965.81,No,No,Yes,2,2.6,No
57286,52,61,One year,Fiber optic,Credit card,15.21,932.39,No,No,No,0,4.0,No
57287,30,45,Two year,Fiber optic,Bank transfer,43.86,1898.72,Yes,Yes,No,0,3.0,No
57288,26,8,Month-to-month,Fiber optic,Mailed check,89.94,701.31,No,No,No,0,2.7,Yes
57289,34,21,One year,Fiber optic,Bank transfer,112.61,2369.32,No,No,Yes,3,2.5,No
57290,48,49,Month-to-month,DSL,Credit card,31.02,1501.81,No,No,Yes,1,3.1,Yes
57291,59,53,One year,DSL,Bank transfer,105.07,5549.58,Yes,No,No,1,2.3,No
57292,61,52,Month-to-month,DSL,Electronic check,95.03,4919.52,Yes,Yes,No,1,3.0,Yes
57293,62,32,Month-to-month,No,Credit card,112.02,3689.2,Yes,No,No,3,4.5,No
57294,41,40,Month-to-month,Fiber optic,Mailed check,98.47,3992.72,No,Yes,No,4,3.7,No
57295,59,20,Month-to-month,Fiber optic,Mailed check,137.45,2762.73,Yes,No,Yes,1,4.8,No
57296,68,25,One year,No,Electronic check,143.82,3639.72,No,Yes,Yes,0,1.4,No
57297,70,9,Month-to-month,No,Bank transfer,56.12,543.26,No,No,No,2,2.7,No
57298,36,63,Month-to-month,Fiber optic,Electronic check,114.09,7136.37,Yes,Yes,No,2,3.0,No
57299,66,22,Month-to-month,Fiber optic,Electronic check,103.57,2252.37,No,No,No,3,2.6,No
57300,47,66,Two year,DSL,Credit card,92.93,6203.4,No,No,Yes,0,3.9,No
57301,22,9,Month-to-month,DSL,Credit card,42.81,379.18,Yes,No,Yes,2,5.0,No
57302,25,0,Month-to-month,Fiber optic,Bank transfer,36.58,0.0,No,No,No,3,5.0,Yes
57303,54,27,Month-to-month,DSL,Electronic check,83.21,2274.14,No,No,No,3,2.7,No
57304,64,38,Two year,Fiber optic,Electronic check,50.07,1852.87,Yes,No,No,1,2.9,No
57305,53,57,Month-to-month,No,Electronic check,91.18,5212.29,Yes,Yes,No,3,3.4,Yes
57306,42,37,Month-to-month,Fiber optic,Mailed check,65.61,2381.66,Yes,No,Yes,2,3.8,No
57307,62,64,Month-to-month,No,Mailed check,42.53,2692.22,Yes,No,No,0,3.5,Yes
57308,66,1,Two year,Fiber optic,Mailed check,37.5,79.67,Yes,No,Yes,0,4.4,No
57309,22,69,Two year,Fiber optic,Bank transfer,34.72,2389.57,No,No,Yes,1,1.2,No
57310,50,17,One year,Fiber optic,Bank transfer,19.04,365.27,Yes,No,Yes,1,4.0,No
57311,39,51,Month-to-month,DSL,Bank transfer,143.81,7377.24,No,No,No,0,3.5,No
57312,64,53,One year,Fiber optic,Mailed check,141.85,7458.17,No,No,Yes,0,2.8,No
57313,59,17,Month-to-month,Fiber optic,Bank transfer,17.49,364.63,No,Yes,No,0,3.7,No
57314,42,21,One year,Fiber optic,Credit card,84.75,1799.67,No,No,Yes,0,1.6,Yes
57315,60,46,Month-to-month,No,Electronic check,55.43,2489.33,No,No,Yes,0,2.0,Yes
57316,67,27,Month-to-month,Fiber optic,Electronic check,141.92,3896.84,Yes,Yes,Yes,2,3.5,Yes
57317,46,41,Month-to-month,Fiber optic,Electronic check,143.06,5882.88,No,No,No,3,3.4,No
57318,62,38,Two year,No,Electronic check,35.74,1343.84,No,Yes,No,1,2.7,No
57319,69,18,Month-to-month,Fiber optic,Credit card,129.73,2295.11,No,No,No,2,1.0,Yes
57320,73,19,Month-to-month,Fiber optic,Bank transfer,97.21,1989.9,Yes,Yes,No,1,2.0,No
57321,47,67,Month-to-month,Fiber optic,Bank transfer,68.73,4487.35,Yes,No,No,5,4.7,Yes
57322,65,26,Month-to-month,No,Electronic check,104.93,2690.89,No,No,No,1,3.4,Yes
57323,68,64,Month-to-month,Fiber optic,Mailed check,147.43,9379.63,No,No,No,0,4.0,No
57324,47,45,Month-to-month,Fiber optic,Electronic check,117.65,5212.97,No,Yes,Yes,0,5.0,No
57325,72,63,One year,DSL,Mailed check,59.09,3747.96,Yes,No,Yes,0,5.0,No
57326,61,63,One year,Fiber optic,Electronic check,128.21,8156.23,No,Yes,No,1,1.7,No
57327,72,56,Month-to-month,No,Electronic check,133.41,7380.91,No,No,Yes,0,2.8,No
57328,63,49,One year,Fiber optic,Credit card,70.98,3496.13,No,Yes,No,0,2.9,No
57329,48,0,Month-to-month,Fiber optic,Electronic check,135.19,0.0,No,No,No,2,3.3,No
57330,51,2,Month-to-month,No,Electronic check,29.73,29.49,No,No,Yes,3,2.0,Yes
57331,45,3,Month-to-month,No,Mailed check,40.17,110.42,No,No,No,1,4.4,Yes
57332,27,26,Month-to-month,Fiber optic,Electronic check,39.87,1021.98,No,No,Yes,1,2.0,Yes
57333,21,36,One year,Fiber optic,Bank transfer,62.58,2185.6,No,Yes,Yes,2,3.3,No
57334,50,22,Month-to-month,DSL,Mailed check,149.14,3300.17,No,Yes,No,1,2.7,No
57335,73,26,Two year,DSL,Credit card,88.34,2236.4,Yes,No,No,0,2.7,Yes
57336,74,1,One year,DSL,Mailed check,106.03,253.92,No,No,No,3,2.9,No
57337,34,9,Month-to-month,Fiber optic,Credit card,56.42,438.78,Yes,No,Yes,0,3.8,Yes
57338,28,43,Month-to-month,Fiber optic,Bank transfer,136.2,5779.73,No,No,Yes,1,3.5,Yes
57339,24,26,Month-to-month,Fiber optic,Mailed check,144.07,3685.87,Yes,No,Yes,1,2.8,Yes
57340,34,36,Month-to-month,Fiber optic,Electronic check,114.48,4122.7,No,No,No,0,4.6,Yes
57341,45,48,Two year,No,Electronic check,134.93,6533.72,No,No,Yes,5,3.6,No
57342,34,28,Month-to-month,DSL,Electronic check,117.13,3273.58,Yes,Yes,Yes,1,2.7,No
57343,58,7,Month-to-month,Fiber optic,Electronic check,140.07,1045.98,No,Yes,No,4,3.7,No
57344,27,59,Month-to-month,DSL,Mailed check,30.12,1831.18,No,No,Yes,0,4.5,No
57345,43,64,Two year,DSL,Credit card,142.93,9129.87,Yes,No,No,4,2.5,No
57346,23,53,Two year,DSL,Electronic check,59.73,3140.94,Yes,Yes,No,2,2.1,No
57347,34,24,Month-to-month,Fiber optic,Bank transfer,39.1,931.65,No,No,No,0,3.1,No
57348,33,6,Month-to-month,No,Mailed check,139.77,799.21,No,No,No,3,3.3,Yes
57349,56,21,Two year,Fiber optic,Credit card,58.97,1333.18,Yes,No,Yes,1,2.5,No
57350,68,14,Two year,No,Bank transfer,31.42,472.25,Yes,No,No,1,3.4,No
57351,43,2,Two year,Fiber optic,Credit card,99.76,208.43,Yes,No,Yes,1,2.0,No
57352,21,54,One year,Fiber optic,Mailed check,107.13,5858.13,No,No,Yes,4,3.3,No
57353,37,7,Two year,Fiber optic,Mailed check,80.14,511.99,No,Yes,No,0,3.5,No
57354,73,47,Two year,No,Electronic check,29.1,1344.01,No,No,No,1,5.0,No
57355,66,64,One year,DSL,Credit card,127.51,8147.54,No,Yes,No,3,5.0,No
57356,73,51,Month-to-month,Fiber optic,Bank transfer,88.24,4570.25,No,Yes,Yes,0,3.2,No
57357,58,37,One year,Fiber optic,Mailed check,101.54,3813.83,Yes,Yes,Yes,0,2.6,Yes
57358,28,21,Two year,Fiber optic,Electronic check,15.46,361.02,No,No,Yes,2,5.0,No
57359,40,56,Two year,Fiber optic,Credit card,106.36,5987.97,Yes,No,Yes,4,2.6,No
57360,50,12,Month-to-month,Fiber optic,Mailed check,71.79,867.9,Yes,Yes,Yes,4,2.0,Yes
57361,48,35,Month-to-month,Fiber optic,Mailed check,38.74,1340.88,No,No,No,4,1.9,Yes
57362,24,53,Month-to-month,DSL,Credit card,28.73,1506.69,No,Yes,Yes,3,3.1,No
57363,39,46,Month-to-month,DSL,Credit card,61.17,2725.04,No,No,No,2,3.9,No
57364,22,46,Month-to-month,Fiber optic,Electronic check,96.96,4573.65,No,No,Yes,2,3.8,No
57365,54,69,Month-to-month,Fiber optic,Credit card,49.93,3543.93,Yes,No,Yes,3,4.8,No
57366,18,71,Month-to-month,Fiber optic,Credit card,16.72,1159.9,Yes,Yes,Yes,5,3.8,No
57367,23,37,One year,Fiber optic,Electronic check,72.88,2762.57,Yes,Yes,Yes,0,3.9,No
57368,62,47,Two year,Fiber optic,Bank transfer,43.87,2102.24,Yes,Yes,Yes,2,2.6,No
57369,64,66,Two year,DSL,Mailed check,60.17,3962.11,Yes,Yes,Yes,3,4.5,No
57370,21,21,One year,Fiber optic,Credit card,29.0,517.66,No,Yes,Yes,3,5.0,No
57371,47,21,One year,No,Mailed check,26.5,583.77,No,No,No,3,3.3,No
57372,47,61,Month-to-month,No,Credit card,32.18,1959.21,Yes,No,Yes,0,2.0,No
57373,34,0,Month-to-month,DSL,Mailed check,92.83,0.0,No,No,Yes,2,2.8,Yes
57374,73,62,Month-to-month,No,Credit card,32.62,1984.02,No,No,Yes,2,4.1,No
57375,41,41,Month-to-month,DSL,Mailed check,20.6,750.94,No,No,No,2,4.8,No
57376,48,66,One year,Fiber optic,Credit card,101.35,6669.7,No,Yes,Yes,1,3.6,Yes
57377,45,1,Month-to-month,Fiber optic,Credit card,34.54,11.02,Yes,No,No,0,3.0,No
57378,62,60,Month-to-month,No,Bank transfer,22.48,1387.72,Yes,Yes,Yes,1,4.2,No
57379,60,60,Month-to-month,DSL,Electronic check,124.15,7533.37,No,No,No,2,2.7,Yes
57380,21,9,Month-to-month,DSL,Credit card,65.93,724.44,Yes,No,Yes,1,2.6,Yes
57381,56,35,Month-to-month,DSL,Mailed check,95.89,3333.68,Yes,No,Yes,2,3.9,No
